perturbation_id,compound_id,compound_name,smiles,gene_symbol,regulation_label
BRD-FBDF768A_AL157712.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AL157712.1,down
BRD-FBDF768A_LINC01164_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,LINC01164,down
BRD-FBDF768A_AL162274.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AL162274.2,up
BRD-FBDF768A_AL162274.3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AL162274.3,down
BRD-FBDF768A_AL512622.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AL512622.1,up
BRD-FBDF768A_AL451069.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AL451069.2,down
BRD-FBDF768A_AL451069.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AL451069.1,up
BRD-FBDF768A_LINC01165_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,LINC01165,up
BRD-FBDF768A_CFAP46_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,CFAP46,up
BRD-FBDF768A_LINC01166_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,LINC01166,down
BRD-FBDF768A_LINC01168_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,LINC01168,down
BRD-FBDF768A_AL360181.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AL360181.1,down
BRD-FBDF768A_PRAP1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,PRAP1,down
BRD-FBDF768A_AL161645.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AL161645.1,down
BRD-FBDF768A_SYCE1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,SYCE1,down
BRD-FBDF768A_FRG2B_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,FRG2B,down
BRD-FBDF768A_RARRES2P2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,RARRES2P2,up
BRD-FBDF768A_CLUHP5_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,CLUHP5,down
BRD-FBDF768A_AC069287.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC069287.1,up
BRD-FBDF768A_AC136475.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC136475.2,up
BRD-FBDF768A_AC136475.4_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC136475.4,up
BRD-FBDF768A_AC136475.8_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC136475.8,up
BRD-FBDF768A_AC138230.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC138230.1,down
BRD-FBDF768A_MIR210_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,MIR210,up
BRD-FBDF768A_CDHR5_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,CDHR5,down
BRD-FBDF768A_SCT_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,SCT,down
BRD-FBDF768A_DRD4_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,DRD4,up
BRD-FBDF768A_AC131934.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC131934.1,down
BRD-FBDF768A_AP006621.4_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AP006621.4,down
BRD-FBDF768A_CEND1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,CEND1,down
BRD-FBDF768A_AP006623.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AP006623.1,down
BRD-FBDF768A_MUC6_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,MUC6,up
BRD-FBDF768A_AC139749.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC139749.1,up
BRD-FBDF768A_MUC2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,MUC2,down
BRD-FBDF768A_MUC5B_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,MUC5B,up
BRD-FBDF768A_KRTAP5-1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,KRTAP5-1,up
BRD-FBDF768A_IFITM10_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,IFITM10,down
BRD-FBDF768A_AC068580.4_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC068580.4,up
BRD-FBDF768A_AC068580.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC068580.1,down
BRD-FBDF768A_AC139143.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC139143.1,down
BRD-FBDF768A_TSPAN32_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,TSPAN32,up
BRD-FBDF768A_CD81-AS1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,CD81-AS1,down
BRD-FBDF768A_RF00019.48_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,RF00019.48,up
BRD-FBDF768A_TRPM5_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,TRPM5,down
BRD-FBDF768A_AC131971.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC131971.1,up
BRD-FBDF768A_AC108448.3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC108448.3,up
BRD-FBDF768A_AC108448.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC108448.2,up
BRD-FBDF768A_MRGPRE_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,MRGPRE,down
BRD-FBDF768A_TSSC2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,TSSC2,up
BRD-FBDF768A_PPIAP40_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,PPIAP40,down
BRD-FBDF768A_AC015689.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC015689.2,up
BRD-FBDF768A_SSU72P4_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,SSU72P4,up
BRD-FBDF768A_SSU72P3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,SSU72P3,up
BRD-FBDF768A_SSU72P7_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,SSU72P7,up
BRD-FBDF768A_OR52I2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,OR52I2,up
BRD-FBDF768A_OR52I1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,OR52I1,down
BRD-FBDF768A_OR51D1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,OR51D1,up
BRD-FBDF768A_OR51E1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,OR51E1,up
BRD-FBDF768A_OR51E2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,OR51E2,up
BRD-FBDF768A_KRT8P49_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,KRT8P49,down
BRD-FBDF768A_OR51A8P_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,OR51A8P,down
BRD-FBDF768A_AC104389.4_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC104389.4,up
BRD-FBDF768A_UBQLNL_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,UBQLNL,down
BRD-FBDF768A_OLFM5P_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,OLFM5P,up
BRD-FBDF768A_HNRNPA1P53_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,HNRNPA1P53,down
BRD-FBDF768A_OR52N5_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,OR52N5,down
BRD-FBDF768A_OR52E6_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,OR52E6,up
BRD-FBDF768A_OR56A3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,OR56A3,up
BRD-FBDF768A_C11orf42_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,C11orf42,up
BRD-FBDF768A_CCKBR_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,CCKBR,up
BRD-FBDF768A_OR2AG2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,OR2AG2,up
BRD-FBDF768A_NLRP14_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,NLRP14,down
BRD-FBDF768A_SYT9_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,SYT9,up
BRD-FBDF768A_AC107884.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC107884.2,up
BRD-FBDF768A_LMO1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,LMO1,up
BRD-FBDF768A_SCUBE2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,SCUBE2,up
BRD-FBDF768A_KRT8P41_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,KRT8P41,up
BRD-FBDF768A_PRR13P2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,PRR13P2,down
BRD-FBDF768A_SNORA23_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,SNORA23,down
BRD-FBDF768A_AC132192.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC132192.1,up
BRD-FBDF768A_AC026250.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC026250.1,up
BRD-FBDF768A_SBF2-AS1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,SBF2-AS1,up
BRD-FBDF768A_AC080023.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC080023.1,up
BRD-FBDF768A_ADM_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,ADM,down
BRD-FBDF768A_AMPD3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AMPD3,up
BRD-FBDF768A_AC069360.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC069360.1,up
BRD-FBDF768A_DKK3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,DKK3,up
BRD-FBDF768A_AC124276.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC124276.1,down
BRD-FBDF768A_CALCB_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,CALCB,down
BRD-FBDF768A_SNORD14A_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,SNORD14A,up
BRD-FBDF768A_AC124798.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC124798.2,up
BRD-FBDF768A_SDHCP4_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,SDHCP4,down
BRD-FBDF768A_MYOD1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,MYOD1,down
BRD-FBDF768A_TPH1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,TPH1,up
BRD-FBDF768A_AC090099.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC090099.1,up
BRD-FBDF768A_AC027544.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC027544.2,down
BRD-FBDF768A_AC112694.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC112694.1,up
BRD-FBDF768A_AP006296.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AP006296.1,up
BRD-FBDF768A_AC009652.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC009652.2,up
BRD-FBDF768A_AC009549.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC009549.1,up
BRD-FBDF768A_AC068472.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC068472.1,up
BRD-FBDF768A_AC115990.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC115990.1,up
BRD-FBDF768A_RPL36AP40_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,RPL36AP40,up
BRD-FBDF768A_FIBIN_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,FIBIN,up
BRD-FBDF768A_MIR8087_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,MIR8087,up
BRD-FBDF768A_FSHB_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,FSHB,up
BRD-FBDF768A_MPPED2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,MPPED2,up
BRD-FBDF768A_DCDC1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,DCDC1,down
BRD-FBDF768A_HNRNPA3P9_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,HNRNPA3P9,up
BRD-FBDF768A_CCDC73_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,CCDC73,up
BRD-FBDF768A_AL049714.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AL049714.1,up
BRD-FBDF768A_CSTF3-DT_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,CSTF3-DT,up
BRD-FBDF768A_KIAA1549L_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,KIAA1549L,down
BRD-FBDF768A_C11orf91_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,C11orf91,down
BRD-FBDF768A_AL139174.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AL139174.1,up
BRD-FBDF768A_LDLRAD3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,LDLRAD3,down
BRD-FBDF768A_AL136146.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AL136146.1,down
BRD-FBDF768A_AC129502.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC129502.1,up
BRD-FBDF768A_PRR5L_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,PRR5L,down
BRD-FBDF768A_AC061999.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC061999.1,up
BRD-FBDF768A_RAG2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,RAG2,down
BRD-FBDF768A_AC021006.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC021006.1,up
BRD-FBDF768A_AC087276.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC087276.2,up
BRD-FBDF768A_AC087276.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC087276.1,down
